# /media/filip/Drive/XY/2022oct/cal_m21_015487_2022-10-23.01-53.root
#eventId pulseBegin pulseEnd pulseLength type
730 100 600 500 0
731 100 600 500 0
732 100 600 500 0
733 100 600 500 0
734 100 600 500 0
735 100 600 500 0
736 100 600 500 0
737 100 600 500 0
738 100 600 500 0
739 100 600 500 0
740 100 600 500 0
741 100 600 500 0
742 100 600 500 0
743 100 600 500 0
744 100 600 500 0
745 100 600 500 0
746 100 600 500 0
747 100 600 500 0
748 100 600 500 0
749 100 600 500 0
750 100 600 500 0
751 100 600 500 0
752 100 600 500 0
753 100 600 500 0
754 100 600 500 0
755 100 600 500 0
756 100 600 500 0
757 100 600 500 0
758 100 600 500 0
759 100 600 500 0
760 100 600 500 0
761 100 600 500 0
762 100 600 500 0
763 100 600 500 0
764 100 600 500 0
765 100 600 500 0
766 100 600 500 0
767 100 600 500 0
768 100 600 500 0
769 100 600 500 0
770 100 600 500 0
771 100 600 500 0
772 100 600 500 0
773 100 600 500 0
774 100 600 500 0
775 100 600 500 0
776 100 600 500 0
777 100 600 500 0
778 100 600 500 0
779 100 600 500 0
780 100 600 500 0
781 100 600 500 0
782 100 600 500 0
783 100 600 500 0
784 100 600 500 0
785 100 600 500 0
786 100 600 500 0
787 100 600 500 0
788 100 600 500 0
789 100 600 500 0
790 100 600 500 0
791 100 600 500 0
792 100 600 500 0
793 100 600 500 0
794 100 600 500 0
795 100 600 500 0
796 100 600 500 0
797 100 600 500 0
798 100 600 500 0
799 100 600 500 0
800 100 600 500 0
801 100 600 500 0
802 100 600 500 0
803 100 600 500 0
804 100 600 500 0
805 100 600 500 0
806 100 600 500 0
807 100 600 500 0
808 100 600 500 0
809 100 600 500 0
810 100 600 500 0
811 100 600 500 0
812 100 600 500 0
813 100 600 500 0
814 100 600 500 0
815 100 600 500 0
816 100 600 500 0
817 100 600 500 0
818 100 600 500 0
819 100 600 500 0
820 100 600 500 0
821 100 600 500 0
822 100 600 500 0
823 100 600 500 0
824 100 600 500 0
825 100 600 500 0
826 100 600 500 0
827 100 600 500 0
828 100 600 500 0
829 100 600 500 0
830 100 600 500 0
831 100 600 500 0
832 100 600 500 0
833 100 600 500 0
834 100 600 500 0
835 100 600 500 0
836 100 600 500 0
837 100 600 500 0
838 100 600 500 0
839 100 600 500 0
840 100 600 500 0
841 100 600 500 0
842 100 600 500 0
843 100 600 500 0
844 100 600 500 0
845 100 600 500 0
846 100 600 500 0
847 100 600 500 0
848 100 600 500 0
849 100 600 500 0
850 100 600 500 0
851 100 600 500 0
852 100 600 500 0
853 100 600 500 0
854 100 600 500 0
855 100 600 500 0
856 100 600 500 0
857 100 600 500 0
858 100 600 500 0
859 100 600 500 0
860 100 600 500 0
861 100 600 500 0
862 100 600 500 0
863 100 600 500 0
864 100 600 500 0
865 100 600 500 0
866 100 600 500 0
867 100 600 500 0
868 100 600 500 0
869 100 600 500 0
870 100 600 500 0
871 100 600 500 0
872 100 600 500 0
873 100 600 500 0
874 100 600 500 0
875 100 600 500 0
876 100 600 500 0
877 100 600 500 0
878 100 600 500 0
879 100 600 500 0
880 100 600 500 0
881 100 600 500 0
882 100 600 500 0
883 100 600 500 0
884 100 600 500 0
885 100 600 500 0
886 100 600 500 0
887 100 600 500 0
888 100 600 500 0
889 100 600 500 0
