# /media/filip/Drive/XY/2022oct/cal_m21_015487_2022-10-23.01-53.root
#eventId pulseBegin pulseEnd pulseLength type
464 100 350 250 0
465 100 350 250 0
466 100 350 250 0
467 100 350 250 0
468 100 350 250 0
469 100 350 250 0
470 100 350 250 0
471 100 350 250 0
472 100 350 250 0
473 100 350 250 0
474 100 350 250 0
475 100 350 250 0
476 100 350 250 0
477 100 350 250 0
478 100 350 250 0
479 100 350 250 0
480 100 350 250 0
481 100 350 250 0
482 100 350 250 0
483 100 350 250 0
484 100 350 250 0
485 100 350 250 0
486 100 350 250 0
487 100 350 250 0
488 100 350 250 0
489 100 350 250 0
490 100 350 250 0
491 100 350 250 0
492 100 350 250 0
493 100 350 250 0
494 100 350 250 0
495 100 350 250 0
496 100 350 250 0
497 100 350 250 0
498 100 350 250 0
499 100 350 250 0
500 100 350 250 0
501 100 350 250 0
502 100 350 250 0
503 100 350 250 0
504 100 350 250 0
505 100 350 250 0
506 100 350 250 0
507 100 350 250 0
508 100 350 250 0
509 100 350 250 0
510 100 350 250 0
511 100 350 250 0
512 100 350 250 0
513 100 350 250 0
514 100 350 250 0
515 100 350 250 0
516 100 350 250 0
517 100 350 250 0
518 100 350 250 0
519 100 350 250 0
520 100 350 250 0
521 100 350 250 0
522 100 350 250 0
523 100 350 250 0
524 100 350 250 0
525 100 350 250 0
526 100 350 250 0
527 100 350 250 0
528 100 350 250 0
529 100 350 250 0
530 100 350 250 0
531 100 350 250 0
532 100 350 250 0
533 100 350 250 0
534 100 350 250 0
535 100 350 250 0
536 100 350 250 0
537 100 350 250 0
538 100 350 250 0
539 100 350 250 0
540 100 350 250 0
541 100 350 250 0
542 100 350 250 0
543 100 350 250 0
544 100 350 250 0
545 100 350 250 0
546 100 350 250 0
547 100 350 250 0
548 100 350 250 0
549 100 350 250 0
550 100 350 250 0
551 100 350 250 0
552 100 350 250 0
553 100 350 250 0
554 100 350 250 0
555 100 350 250 0
556 100 350 250 0
557 100 350 250 0
558 100 350 250 0
559 100 350 250 0
560 100 350 250 0
561 100 350 250 0
562 100 350 250 0
563 100 350 250 0
564 100 350 250 0
565 100 350 250 0
566 100 350 250 0
567 100 350 250 0
568 100 350 250 0
569 100 350 250 0
570 100 350 250 0
571 100 350 250 0
572 100 350 250 0
573 100 350 250 0
574 100 350 250 0
575 100 350 250 0
576 100 350 250 0
577 100 350 250 0
578 100 350 250 0
579 100 350 250 0
580 100 350 250 0
581 100 350 250 0
582 100 350 250 0
583 100 350 250 0
584 100 350 250 0
585 100 350 250 0
586 100 350 250 0
587 100 350 250 0
588 100 350 250 0
589 100 350 250 0
590 100 350 250 0
591 100 350 250 0
592 100 350 250 0
593 100 350 250 0
594 100 350 250 0
595 100 350 250 0
596 100 350 250 0
597 100 350 250 0
598 100 350 250 0
599 100 350 250 0
600 100 350 250 0
601 100 350 250 0
602 100 350 250 0
603 100 350 250 0
604 100 350 250 0
605 100 350 250 0
606 100 350 250 0
607 100 350 250 0
608 100 350 250 0
609 100 350 250 0
610 100 350 250 0
611 100 350 250 0
612 100 350 250 0
613 100 350 250 0
614 100 350 250 0
615 100 350 250 0
616 100 350 250 0
617 100 350 250 0
618 100 350 250 0
619 100 350 250 0
620 100 350 250 0
621 100 350 250 0
622 100 350 250 0
623 100 350 250 0
624 100 350 250 0
625 100 350 250 0
626 100 350 250 0
627 100 350 250 0
628 100 350 250 0
629 100 350 250 0
630 100 350 250 0
631 100 350 250 0
632 100 350 250 0
633 100 350 250 0
634 100 350 250 0
635 100 350 250 0
636 100 350 250 0
637 100 350 250 0
638 100 350 250 0
639 100 350 250 0
640 100 350 250 0
641 100 350 250 0
642 100 350 250 0
643 100 350 250 0
644 100 350 250 0
645 100 350 250 0
646 100 350 250 0
647 100 350 250 0
648 100 350 250 0
649 100 350 250 0
650 100 350 250 0
651 100 350 250 0
652 100 350 250 0
653 100 350 250 0
654 100 350 250 0
655 100 350 250 0
656 100 350 250 0
657 100 350 250 0
658 100 350 250 0
659 100 350 250 0
660 100 350 250 0
661 100 350 250 0
662 100 350 250 0
663 100 350 250 0
664 100 350 250 0
665 100 350 250 0
666 100 350 250 0
667 100 350 250 0
668 100 350 250 0
669 100 350 250 0
670 100 350 250 0
671 100 350 250 0
672 100 350 250 0
673 100 350 250 0
674 100 350 250 0
675 100 350 250 0
676 100 350 250 0
677 100 350 250 0
678 100 350 250 0
679 100 350 250 0
680 100 350 250 0
681 100 350 250 0
682 100 350 250 0
683 100 350 250 0
684 100 350 250 0
685 100 350 250 0
686 100 350 250 0
687 100 350 250 0
688 100 350 250 0
689 100 350 250 0
690 100 350 250 0
691 100 350 250 0
692 100 350 250 0
693 100 350 250 0
694 100 350 250 0
695 100 350 250 0
696 100 350 250 0
697 100 350 250 0
698 100 350 250 0
699 100 350 250 0
700 100 350 250 0
701 100 350 250 0
702 100 350 250 0
703 100 350 250 0
704 100 350 250 0
705 100 350 250 0
706 100 350 250 0
707 100 350 250 0
708 100 350 250 0
709 100 350 250 0
710 100 350 250 0
711 100 350 250 0
712 100 350 250 0
713 100 350 250 0
714 100 350 250 0
715 100 350 250 0
716 100 350 250 0
717 100 350 250 0
718 100 350 250 0
719 100 350 250 0
720 100 350 250 0
721 100 350 250 0
722 100 350 250 0
723 100 350 250 0
724 100 350 250 0
725 100 350 250 0
726 100 350 250 0
727 100 350 250 0
728 100 350 250 0
729 100 350 250 0
730 100 350 250 0
731 100 350 250 0
732 100 350 250 0
733 100 350 250 0
734 100 350 250 0
735 100 350 250 0
736 100 350 250 0
737 100 350 250 0
738 100 350 250 0
739 100 350 250 0
740 100 350 250 0
741 100 350 250 0
742 100 350 250 0
743 100 350 250 0
744 100 350 250 0
745 100 350 250 0
746 100 350 250 0
747 100 350 250 0
748 100 350 250 0
749 100 350 250 0
750 100 350 250 0
751 100 350 250 0
752 100 350 250 0
753 100 350 250 0
754 100 350 250 0
755 100 350 250 0
756 100 350 250 0
757 100 350 250 0
758 100 350 250 0
759 100 350 250 0
760 100 350 250 0
761 100 350 250 0
762 100 350 250 0
763 100 350 250 0
764 100 350 250 0
765 100 350 250 0
766 100 350 250 0
767 100 350 250 0
768 100 350 250 0
769 100 350 250 0
770 100 350 250 0
771 100 350 250 0
772 100 350 250 0
773 100 350 250 0
774 100 350 250 0
775 100 350 250 0
776 100 350 250 0
777 100 350 250 0
778 100 350 250 0
779 100 350 250 0
780 100 350 250 0
781 100 350 250 0
782 100 350 250 0
783 100 350 250 0
784 100 350 250 0
785 100 350 250 0
786 100 350 250 0
787 100 350 250 0
788 100 350 250 0
789 100 350 250 0
790 100 350 250 0
791 100 350 250 0
792 100 350 250 0
793 100 350 250 0
794 100 350 250 0
795 100 350 250 0
796 100 350 250 0
797 100 350 250 0
798 100 350 250 0
799 100 350 250 0
800 100 350 250 0
801 100 350 250 0
802 100 350 250 0
803 100 350 250 0
804 100 350 250 0
805 100 350 250 0
806 100 350 250 0
807 100 350 250 0
808 100 350 250 0
809 100 350 250 0
810 100 350 250 0
811 100 350 250 0
812 100 350 250 0
813 100 350 250 0
814 100 350 250 0
815 100 350 250 0
816 100 350 250 0
817 100 350 250 0
818 100 350 250 0
819 100 350 250 0
820 100 350 250 0
821 100 350 250 0
822 100 350 250 0
823 100 350 250 0
824 100 350 250 0
825 100 350 250 0
826 100 350 250 0
827 100 350 250 0
828 100 350 250 0
829 100 350 250 0
830 100 350 250 0
831 100 350 250 0
832 100 350 250 0
833 100 350 250 0
834 100 350 250 0
835 100 350 250 0
836 100 350 250 0
837 100 350 250 0
838 100 350 250 0
839 100 350 250 0
840 100 350 250 0
841 100 350 250 0
842 100 350 250 0
843 100 350 250 0
844 100 350 250 0
845 100 350 250 0
846 100 350 250 0
847 100 350 250 0
848 100 350 250 0
849 100 350 250 0
850 100 350 250 0
851 100 350 250 0
852 100 350 250 0
853 100 350 250 0
854 100 350 250 0
855 100 350 250 0
856 100 350 250 0
857 100 350 250 0
858 100 350 250 0
859 100 350 250 0
860 100 350 250 0
861 100 350 250 0
862 100 350 250 0
863 100 350 250 0
864 100 350 250 0
865 100 350 250 0
866 100 350 250 0
867 100 350 250 0
868 100 350 250 0
869 100 350 250 0
870 100 350 250 0
871 100 350 250 0
872 100 350 250 0
873 100 350 250 0
874 100 350 250 0
875 100 350 250 0
876 100 350 250 0
877 100 350 250 0
878 100 350 250 0
879 100 350 250 0
880 100 350 250 0
881 100 350 250 0
882 100 350 250 0
883 100 350 250 0
884 100 350 250 0
885 100 350 250 0
886 100 350 250 0
887 100 350 250 0
888 100 350 250 0
889 100 350 250 0
890 100 350 250 0
891 100 350 250 0
892 100 350 250 0
893 100 350 250 0
894 100 350 250 0
895 100 350 250 0
896 100 350 250 0
897 100 350 250 0
898 100 350 250 0
899 100 350 250 0
900 100 350 250 0
901 100 350 250 0
902 100 350 250 0
903 100 350 250 0
904 100 350 250 0
905 100 350 250 0
906 100 350 250 0
907 100 350 250 0
908 100 350 250 0
909 100 350 250 0
910 100 350 250 0
911 100 350 250 0
912 100 350 250 0
913 100 350 250 0
914 100 350 250 0
915 100 350 250 0
916 100 350 250 0
917 100 350 250 0
918 100 350 250 0
919 100 350 250 0
920 100 350 250 0
921 100 350 250 0
922 100 350 250 0
923 100 350 250 0
924 100 350 250 0
925 100 350 250 0
926 100 350 250 0
927 100 350 250 0
928 100 350 250 0
929 100 350 250 0
930 100 350 250 0
931 100 350 250 0
932 100 350 250 0
933 100 350 250 0
934 100 350 250 0
935 100 350 250 0
936 100 350 250 0
937 100 350 250 0
938 100 350 250 0
939 100 350 250 0
940 100 350 250 0
941 100 350 250 0
942 100 350 250 0
943 100 350 250 0
944 100 350 250 0
945 100 350 250 0
946 100 350 250 0
947 100 350 250 0
948 100 350 250 0
949 100 350 250 0
950 100 350 250 0
951 100 350 250 0
952 100 350 250 0
953 100 350 250 0
954 100 350 250 0
955 100 350 250 0
956 100 350 250 0
957 100 350 250 0
958 100 350 250 0
959 100 350 250 0
960 100 350 250 0
961 100 350 250 0
962 100 350 250 0
963 100 350 250 0
964 100 350 250 0
965 100 350 250 0
966 100 350 250 0
967 100 350 250 0
968 100 350 250 0
969 100 350 250 0
970 100 350 250 0
971 100 350 250 0
972 100 350 250 0
973 100 350 250 0
974 100 350 250 0
975 100 350 250 0
976 100 350 250 0
977 100 350 250 0
978 100 350 250 0
979 100 350 250 0
980 100 350 250 0
981 100 350 250 0
982 100 350 250 0
983 100 350 250 0
984 100 350 250 0
985 100 350 250 0
986 100 350 250 0
987 100 350 250 0
988 100 350 250 0
989 100 350 250 0
990 100 350 250 0
991 100 350 250 0
992 100 350 250 0
993 100 350 250 0
994 100 350 250 0
995 100 350 250 0
996 100 350 250 0
997 100 350 250 0
998 100 350 250 0
999 100 350 250 0
1000 100 350 250 0
1001 100 350 250 0
1002 100 350 250 0
1003 100 350 250 0
1004 100 350 250 0
1005 100 350 250 0
1006 100 350 250 0
1007 100 350 250 0
1008 100 350 250 0
1009 100 350 250 0
1010 100 350 250 0
1011 100 350 250 0
1012 100 350 250 0
1013 100 350 250 0
1014 100 350 250 0
1015 100 350 250 0
1016 100 350 250 0
1017 100 350 250 0
1018 100 350 250 0
1019 100 350 250 0
1020 100 350 250 0
1021 100 350 250 0
1022 100 350 250 0
1023 100 350 250 0
1024 100 350 250 0
1025 100 350 250 0
1026 100 350 250 0
1027 100 350 250 0
1028 100 350 250 0
1029 100 350 250 0
1030 100 350 250 0
1031 100 350 250 0
1032 100 350 250 0
1033 100 350 250 0
1034 100 350 250 0
1035 100 350 250 0
1036 100 350 250 0
1037 100 350 250 0
1038 100 350 250 0
1039 100 350 250 0
1040 100 350 250 0
1041 100 350 250 0
1042 100 350 250 0
1043 100 350 250 0
1044 100 350 250 0
1045 100 350 250 0
1046 100 350 250 0
1047 100 350 250 0
1048 100 350 250 0
1049 100 350 250 0
1050 100 350 250 0
1051 100 350 250 0
1052 100 350 250 0
1053 100 350 250 0
1054 100 350 250 0
1055 100 350 250 0
1056 100 350 250 0
1057 100 350 250 0
1058 100 350 250 0
1059 100 350 250 0
1060 100 350 250 0
1061 100 350 250 0
1062 100 350 250 0
1063 100 350 250 0
1064 100 350 250 0
1065 100 350 250 0
1066 100 350 250 0
1067 100 350 250 0
1068 100 350 250 0
1069 100 350 250 0
1070 100 350 250 0
1071 100 350 250 0
1072 100 350 250 0
1073 100 350 250 0
1074 100 350 250 0
1075 100 350 250 0
1076 100 350 250 0
1077 100 350 250 0
1078 100 350 250 0
1079 100 350 250 0
1080 100 350 250 0
1081 100 350 250 0
1082 100 350 250 0
1083 100 350 250 0
1084 100 350 250 0
1085 100 350 250 0
1086 100 350 250 0
1087 100 350 250 0
1088 100 350 250 0
1089 100 350 250 0
1090 100 350 250 0
1091 100 350 250 0
1092 100 350 250 0
1093 100 350 250 0
1094 100 350 250 0
1095 100 350 250 0
1096 100 350 250 0
1097 100 350 250 0
1098 100 350 250 0
1099 100 350 250 0
1100 100 350 250 0
1101 100 350 250 0
1102 100 350 250 0
1103 100 350 250 0
1104 100 350 250 0
1105 100 350 250 0
1106 100 350 250 0
1107 100 350 250 0
1108 100 350 250 0
1109 100 350 250 0
1110 100 350 250 0
1111 100 350 250 0
1112 100 350 250 0
1113 100 350 250 0
1114 100 350 250 0
1115 100 350 250 0
1116 100 350 250 0
1117 100 350 250 0
1118 100 350 250 0
1119 100 350 250 0
1120 100 350 250 0
1121 100 350 250 0
1122 100 350 250 0
1123 100 350 250 0
1124 100 350 250 0
1125 100 350 250 0
1126 100 350 250 0
1127 100 350 250 0
1128 100 350 250 0
1129 100 350 250 0
1130 100 350 250 0
1131 100 350 250 0
1132 100 350 250 0
1133 100 350 250 0
1134 100 350 250 0
1135 100 350 250 0
1136 100 350 250 0
1137 100 350 250 0
1138 100 350 250 0
1139 100 350 250 0
1140 100 350 250 0
1141 100 350 250 0
1142 100 350 250 0
1143 100 350 250 0
1144 100 350 250 0
1145 100 350 250 0
1146 100 350 250 0
1147 100 350 250 0
1148 100 350 250 0
1149 100 350 250 0
1150 100 350 250 0
1151 100 350 250 0
1152 100 350 250 0
1153 100 350 250 0
1154 100 350 250 0
1155 100 350 250 0
1156 100 350 250 0
1157 100 350 250 0
1158 100 350 250 0
1159 100 350 250 0
1160 100 350 250 0
1161 100 350 250 0
1162 100 350 250 0
1163 100 350 250 0
1164 100 350 250 0
1165 100 350 250 0
1166 100 350 250 0
1167 100 350 250 0
1168 100 350 250 0
1169 100 350 250 0
1170 100 350 250 0
1171 100 350 250 0
1172 100 350 250 0
1173 100 350 250 0
1174 100 350 250 0
1175 100 350 250 0
1176 100 350 250 0
1177 100 350 250 0
1178 100 350 250 0
1179 100 350 250 0
1180 100 350 250 0
1181 100 350 250 0
1182 100 350 250 0
1183 100 350 250 0
1184 100 350 250 0
1185 100 350 250 0
1186 100 350 250 0
1187 100 350 250 0
1188 100 350 250 0
1189 100 350 250 0
1190 100 350 250 0
1191 100 350 250 0
1192 100 350 250 0
1193 100 350 250 0
1194 100 350 250 0
1195 100 350 250 0
1196 100 350 250 0
1197 100 350 250 0
1198 100 350 250 0
1199 100 350 250 0
1200 100 350 250 0
1201 100 350 250 0
1202 100 350 250 0
1203 100 350 250 0
1204 100 350 250 0
1205 100 350 250 0
1206 100 350 250 0
1207 100 350 250 0
1208 100 350 250 0
1209 100 350 250 0
1210 100 350 250 0
1211 100 350 250 0
1212 100 350 250 0
1213 100 350 250 0
1214 100 350 250 0
1215 100 350 250 0
1216 100 350 250 0
1217 100 350 250 0
1218 100 350 250 0
1219 100 350 250 0
1220 100 350 250 0
1221 100 350 250 0
1222 100 350 250 0
1223 100 350 250 0
1224 100 350 250 0
1225 100 350 250 0
1226 100 350 250 0
1227 100 350 250 0
1228 100 350 250 0
1229 100 350 250 0
1230 100 350 250 0
1231 100 350 250 0
1232 100 350 250 0
1233 100 350 250 0
1234 100 350 250 0
1235 100 350 250 0
1236 100 350 250 0
1237 100 350 250 0
1238 100 350 250 0
1239 100 350 250 0
1240 100 350 250 0
1241 100 350 250 0
1242 100 350 250 0
1243 100 350 250 0
1244 100 350 250 0
1245 100 350 250 0
1246 100 350 250 0
1247 100 350 250 0
1248 100 350 250 0
1249 100 350 250 0
1250 100 350 250 0
1251 100 350 250 0
1252 100 350 250 0
1253 100 350 250 0
1254 100 350 250 0
1255 100 350 250 0
1256 100 350 250 0
1257 100 350 250 0
1258 100 350 250 0
1259 100 350 250 0
1260 100 350 250 0
1261 100 350 250 0
1262 100 350 250 0
1263 100 350 250 0
1264 100 350 250 0
1265 100 350 250 0
1266 100 350 250 0
1267 100 350 250 0
1268 100 350 250 0
1269 100 350 250 0
1270 100 350 250 0
1271 100 350 250 0
1272 100 350 250 0
1273 100 350 250 0
1274 100 350 250 0
1275 100 350 250 0
1276 100 350 250 0
1277 100 350 250 0
1278 100 350 250 0
1279 100 350 250 0
1280 100 350 250 0
1281 100 350 250 0
1282 100 350 250 0
1283 100 350 250 0
1284 100 350 250 0
1285 100 350 250 0
1286 100 350 250 0
1287 100 350 250 0
1288 100 350 250 0
1289 100 350 250 0
1290 100 350 250 0
1291 100 350 250 0
1292 100 350 250 0
1293 100 350 250 0
1294 100 350 250 0
1295 100 350 250 0
1296 100 350 250 0
1297 100 350 250 0
1298 100 350 250 0
1299 100 350 250 0
1300 100 350 250 0
1301 100 350 250 0
1302 100 350 250 0
1303 100 350 250 0
1304 100 350 250 0
1305 100 350 250 0
1306 100 350 250 0
1307 100 350 250 0
1308 100 350 250 0
1309 100 350 250 0
1310 100 350 250 0
1311 100 350 250 0
1312 100 350 250 0
1313 100 350 250 0
1314 100 350 250 0
1315 100 350 250 0
1316 100 350 250 0
1317 100 350 250 0
1318 100 350 250 0
1319 100 350 250 0
1320 100 350 250 0
1321 100 350 250 0
1322 100 350 250 0
1323 100 350 250 0
1324 100 350 250 0
1325 100 350 250 0
1326 100 350 250 0
1327 100 350 250 0
1328 100 350 250 0
1329 100 350 250 0
1330 100 350 250 0
1331 100 350 250 0
1332 100 350 250 0
1333 100 350 250 0
1334 100 350 250 0
1335 100 350 250 0
1336 100 350 250 0
1337 100 350 250 0
1338 100 350 250 0
1339 100 350 250 0
1340 100 350 250 0
1341 100 350 250 0
1342 100 350 250 0
1343 100 350 250 0
1344 100 350 250 0
1345 100 350 250 0
1346 100 350 250 0
1347 100 350 250 0
1348 100 350 250 0
1349 100 350 250 0
1350 100 350 250 0
1351 100 350 250 0
