# /media/filip/Drive/XY/2023nov/cal_m08_012822_2023-11-15.02-11.root
# analyzed at 2024-11-17 19:17 on debian
# spherCalib: 2.37507e+09
# pixel calibConst adcSum stdCalib calibConstCorr
# nEvents 1567
1 8.75124 1.03037e+08 0 8.92235270459329
2 8.45975 1.06035e+08 0 8.685044201585336
3 9.77142 9.19394e+07 0 10.052101765533711
4 8.7271 1.02892e+08 0 8.970285599852353
5 9.86293 9.11796e+07 0 10.136332055284036
6 9.78143 9.17971e+07 0 10.067255751171047
7 10.465 8.59532e+07 0 10.831115357370972
8 9.09935 9.85993e+07 0 9.397781656796163
9 8.72587 1.03257e+08 0 9.060334595187886
10 10.0621 8.91775e+07 0 10.395486925038865
11 9.47773 9.50209e+07 0 9.785302702628158
12 9.35956 9.59467e+07 0 9.682232913653628
13 10.1081 8.88312e+07 0 10.442388891763597
14 10.816 8.28216e+07 0 11.2043169223164
15 9.61071 9.36975e+07 0 9.96873119994816
16 9.48682 9.45481e+07 0 9.80107804208835
17 9.11287 9.88301e+07 0 9.442836825015966
18 9.37615 9.5597e+07 0 9.688506751212847
19 9.90154 9.07922e+07 0 10.257576063606757
20 9.89768 9.07113e+07 0 10.27051978776577
21 9.38078 9.60077e+07 0 9.743683203199323
22 8.62546 1.0408e+08 0 8.94714870477128
23 10.0853 8.9724e+07 0 10.239857615661029
24 10.2109 8.85907e+07 0 10.395191657530889
25 10.8765 8.31524e+07 0 11.136909954901698
26 10.8121 8.35613e+07 0 11.073411519894956
27 10.0973 8.97048e+07 0 10.379701486845258
28 10.6782 8.45102e+07 0 11.039191875740531
29 8.83923 1.0251e+08 0 9.109822003187082
30 9.47819 9.52216e+07 0 9.767539159926187
31 9.13708 9.9032e+07 0 9.45742437929377
32 9.32622 9.66652e+07 0 9.618219721870302
33 9.35462 9.68573e+07 0 9.66704660612725
34 8.514 1.06031e+08 0 8.840744483385812
35 9.8605 9.18266e+07 0 10.16550298999194
36 8.9753 1.00726e+08 0 9.306807485967639
37 10.2814 8.80959e+07 0 10.660344670277366
38 9.4278 9.57858e+07 0 9.804379767570937
39 8.58717 1.05327e+08 0 8.919082662255741
40 10.3392 8.72947e+07 0 10.735633701245636
41 9.10986 9.93813e+07 0 9.45204181635014
42 9.55106 9.46929e+07 0 9.930172971040866
43 9.09274 9.94971e+07 0 9.46326925715285
44 10.3735 8.70961e+07 0 10.792936228660691
45 9.52079 9.55824e+07 0 9.697151629822017
46 10.2887 8.84114e+07 0 10.562996375648272
47 10.4536 8.71567e+07 0 10.706541242247182
48 10.6573 8.51797e+07 0 10.95058899096354
49 10.4478 8.71814e+07 0 10.837282488807482
50 10.252 8.85274e+07 0 10.564648332688225
51 9.11374 9.98915e+07 0 9.4418207972145
52 8.96468 1.01198e+08 0 9.322999122699791
53 10.6747 8.52652e+07 0 11.04173196716638
54 9.46257 9.60457e+07 0 9.801176550002669
55 9.09708 1.00097e+08 0 9.449207013160066
56 9.30307 9.76345e+07 0 9.704599874964748
57 9.37536 9.70451e+07 0 9.713352647067468
58 8.75304 1.03772e+08 0 9.098483024787441
59 10.1722 8.94276e+07 0 10.592582321061762
60 9.82421 9.25828e+07 0 10.227733476130217
61 9.41315 9.68288e+07 0 9.797492408966468
62 8.2287 1.1045e+08 0 8.558472467589464
63 9.25205 9.85079e+07 0 9.608802593758966
64 8.80268 1.03162e+08 0 9.129568708516576
65 10.9119 8.34902e+07 0 11.298204735126463
66 9.32876 9.74252e+07 0 9.724897830943068
67 10.2559 8.91827e+07 0 10.497270395927687
68 10.2587 8.89098e+07 0 10.501701171476451
69 9.0911 1.00547e+08 0 9.348084693588467
70 8.97094 1.01673e+08 0 9.236970384304318
71 9.26064 9.85871e+07 0 9.530014718406164
72 9.56276 9.53284e+07 0 9.914945322996566
73 8.88001 1.02809e+08 0 9.20129762170473
74 9.73458 9.37637e+07 0 10.046406435010205
75 10.8576 8.42793e+07 0 11.324790559205967
76 8.85487 1.03107e+08 0 9.174846376440872
77 9.50543 9.617e+07 0 9.90196490808125
78 10.2286 8.93715e+07 0 10.591709709815097
79 8.47554 1.07877e+08 0 8.80301616732817
80 9.27303 9.84384e+07 0 9.646260979507835
81 10.1155 9.03363e+07 0 10.543762410631693
82 8.44635 1.08036e+08 0 8.79585490163232
83 8.47424 1.07739e+08 0 8.81926273340142
84 9.5772 9.5221e+07 0 9.921150271464924
85 9.7614 9.36816e+07 0 10.176646666182979
86 9.8743 9.25446e+07 0 10.284446480652226
87 9.75462 9.37268e+07 0 10.175330927959575
88 8.47289 1.07624e+08 0 8.833752974046
89 9.35012 9.80891e+07 0 9.590039861077933
90 9.46701 9.67609e+07 0 9.751487877121082
91 10.3433 8.87317e+07 0 10.625726003402557
92 9.33612 9.82235e+07 0 9.597003823528805
93 10.0652 9.13156e+07 0 10.402109839705163
94 7.83542 1.16949e+08 0 8.083639007364493
95 10.6393 8.6306e+07 0 10.997410300523423
96 9.0829 1.00905e+08 0 9.420798379815743
97 8.56633 1.07162e+08 0 8.918130442363088
98 8.65207 1.05749e+08 0 9.00781671243816
99 10.1475 9.03057e+07 0 10.592426155874456
100 10.7215 8.54172e+07 0 11.169083165898554
101 11.0859 8.27006e+07 0 11.559593226222892
102 10.3472 8.84388e+07 0 10.811965974496802
103 8.82268 1.03912e+08 0 9.205277966266499
104 9.2523 9.90126e+07 0 9.636281780598424
105 9.00262 1.01851e+08 0 9.398825947356642
106 7.30116 1.25501e+08 0 7.604357360296019
107 8.58026 1.07095e+08 0 8.939124880671132
108 8.06148 1.13742e+08 0 8.424091631163881
109 7.8419 1.1724e+08 0 8.180160126592346
110 10.7381 8.52485e+07 0 11.200989487824582
111 9.61519 9.57553e+07 0 9.84532878759504
112 10.1486 9.04627e+07 0 10.390203136264843
113 10.395 8.86173e+07 0 10.717975278270359
114 10.533 8.71985e+07 0 10.886246196304837
115 10.2198 9.0139e+07 0 10.56700499252924
116 10.2373 8.99033e+07 0 10.588850225894276
117 9.31697 9.87534e+07 0 9.641745110752538
118 11.2667 8.14967e+07 0 11.659533002652841
119 9.40865 9.80073e+07 0 9.775494653836972
120 9.7441 9.43972e+07 0 10.120723890812425
121 9.31293 9.9108e+07 0 9.709858933198424
122 7.42585 1.23619e+08 0 7.720876934728217
123 10.3468 8.90136e+07 0 10.79529445304196
124 8.54223 1.0744e+08 0 8.887339173219619
125 8.90794 1.03301e+08 0 9.299244057291578
126 9.48278 9.72374e+07 0 9.895034324734393
127 8.44825 1.08981e+08 0 8.864807916351443
128 8.94988 1.02525e+08 0 9.37462267424997
129 9.38357 9.81036e+07 0 9.79754554071492
130 9.66502 9.51209e+07 0 10.087546910381397
131 10.6612 8.63145e+07 0 11.152723719456215
132 9.82136 9.36936e+07 0 10.27686866693118
133 8.75324 1.05378e+08 0 8.93532913075283
134 9.1083 1.01307e+08 0 9.359735145079258
135 10.6845 8.64927e+07 0 11.03814837278529
136 10.5201 8.748e+07 0 10.870204841345823
137 8.95753 1.03142e+08 0 9.257008060970575
138 8.68562 1.05966e+08 0 8.978534259157152
139 9.64175 9.59411e+07 0 9.975874727882266
140 9.81189 9.38994e+07 0 10.162693671185302
141 9.74817 9.44038e+07 0 10.141290404348416
142 10.509 8.76336e+07 0 10.973838582805856
143 10.1416 9.10894e+07 0 10.579683182250944
144 10.1393 9.09127e+07 0 10.58618110909583
145 11.0255 8.36145e+07 0 11.501376615857085
146 9.95774 9.24842e+07 0 10.383649275378923
147 10.137 9.10911e+07 0 10.598339402425392
148 10.739 8.581e+07 0 11.247035798081471
149 8.74837 1.05562e+08 0 9.140743544976832
150 11.1784 8.23715e+07 0 11.691711743069453
151 10.7124 8.62419e+07 0 11.217224671867715
152 12.3679 7.44992e+07 0 12.957041923521494
153 10.9023 8.4619e+07 0 11.42494825577983
154 10.2544 9.00297e+07 0 10.687516677637168
155 9.51246 9.73492e+07 0 9.737946767972185
156 11.157 8.2748e+07 0 11.444292493404548
157 10.2724 8.98929e+07 0 10.584231336601533
158 9.97015 9.26299e+07 0 10.308051878056817
159 9.84551 9.38902e+07 0 10.194564925460233
160 10.7718 8.5726e+07 0 11.129534350948859
161 9.72927 9.51168e+07 0 10.108483810954
162 9.61883 9.60746e+07 0 9.98789655175643
163 10.5126 8.7871e+07 0 10.92517306966248
164 9.48211 9.72349e+07 0 9.877155655355338
165 9.81152 9.427e+07 0 10.214116422831088
166 9.65099 9.56305e+07 0 10.041953771592835
167 7.53685 1.22667e+08 0 7.888692040708249
168 9.35587 9.88463e+07 0 9.768839349518755
169 8.0526 1.14837e+08 0 8.447954990586018
170 8.99013 1.02769e+08 0 9.41070279555674
171 10.1964 9.06373e+07 0 10.67664950120541
172 10.9655 8.43259e+07 0 11.50543265795081
173 7.05173 1.3116e+08 0 7.393015865195012
174 8.48479 1.0879e+08 0 8.876700141833338
175 10.7879 8.56414e+07 0 11.317572713737878
176 10.6154 8.69635e+07 0 11.144271506641891
177 9.85901 9.39129e+07 0 10.150684799984061
178 10.0052 9.23986e+07 0 10.291672712505695
179 9.01754 1.02817e+08 0 9.309003680103157
180 10.8241 8.55117e+07 0 11.126609577505397
181 9.96516 9.28089e+07 0 10.324867798514838
182 9.30711 9.94687e+07 0 9.636219028169098
183 11.0473 8.38138e+07 0 11.458147447940618
184 10.8164 8.55018e+07 0 11.275296051861607
185 10.5395 8.78711e+07 0 10.971564680607202
186 11.1604 8.29265e+07 0 11.614077039707198
187 9.10759 1.01614e+08 0 9.512146528898443
188 9.89266 9.35518e+07 0 10.322319579906514
189 9.15469 1.01165e+08 0 9.533494844626059
190 10.653 8.69084e+07 0 11.14304720920404
191 9.61168 9.62902e+07 0 10.067556425390908
192 10.7314 8.6228e+07 0 11.219266930289907
193 8.2713 1.11943e+08 0 8.649429845918277
194 10.5816 8.75348e+07 0 11.072263039553278
195 9.64288 9.59437e+07 0 10.088429933671845
196 9.22751 1.00401e+08 0 9.695360931851067
197 10.1111 9.16369e+07 0 10.613542134224113
198 8.95276 1.03281e+08 0 9.389792356236907
199 10.4765 8.83859e+07 0 10.640543904909787
200 10.751 8.60696e+07 0 11.056636344771276
201 10.0157 9.24172e+07 0 10.30272615605898
202 9.25464 1.0023e+08 0 9.592928886494931
203 8.87899 1.04543e+08 0 9.145785767128565
204 9.18348 1.00865e+08 0 9.50780142891532
205 11.0369 8.36823e+07 0 11.432125695137568
206 10.8586 8.52085e+07 0 11.282391960720634
207 10.6045 8.72645e+07 0 10.993316080167439
208 10.0308 9.21013e+07 0 10.45284908026565
209 9.84222 9.4142e+07 0 10.236151946981554
210 9.27795 9.9583e+07 0 9.702270195096473
211 8.27639 1.11838e+08 0 8.661741030147073
212 10.2555 9.0431e+07 0 10.747217588485663
213 10.2716 9.00591e+07 0 10.7408151124708
214 10.0346 9.2149e+07 0 10.458332977236905
215 9.65875 9.59467e+07 0 10.082983065716103
216 9.26251 9.99359e+07 0 9.672044460022805
217 9.51534 9.72808e+07 0 9.929062324801583
218 9.49202 9.74588e+07 0 9.901912411360822
219 10.2605 9.01606e+07 0 10.716863610454979
220 10.4179 8.89086e+07 0 10.840424201739907
221 9.56824 9.6789e+07 0 9.737889646972576
222 10.9473 8.45374e+07 0 11.23977153936337
223 9.00846 1.0272e+08 0 9.242995955854942
224 9.51194 9.74525e+07 0 9.777611392429142
225 10.7341 8.62083e+07 0 11.099219652971245
226 10.6285 8.71254e+07 0 10.982426902900727
227 10.1612 9.12425e+07 0 10.528764953190157
228 10.3019 8.98159e+07 0 10.712337310531646
229 10.3401 8.94425e+07 0 10.726700572137979
230 11.0806 8.36046e+07 0 11.521773011244703
231 10.9619 8.43586e+07 0 11.448468271807625
232 9.73177 9.52151e+07 0 10.134389658656826
233 10.8399 8.5289e+07 0 11.34780956996233
234 8.42009 1.10113e+08 0 8.78969526833044
235 8.60518 1.07395e+08 0 8.984721583270868
236 10.3384 8.9486e+07 0 10.784594046843507
237 9.51131 9.72127e+07 0 9.94559095068392
238 9.73709 9.50081e+07 0 10.137980789359673
239 8.63496 1.07077e+08 0 9.003525844630255
240 9.88107 9.35681e+07 0 10.300733713630672
241 9.22639 1.00322e+08 0 9.641198065169485
242 9.66711 9.56096e+07 0 10.019360991874857
243 10.4901 8.80577e+07 0 10.676864681184421
244 8.32392 1.11157e+08 0 8.537298292394414
245 8.17879 1.13036e+08 0 8.384777462794032
246 10.5182 8.79496e+07 0 10.841158510247226
247 10.7643 8.60286e+07 0 11.124618964434768
248 10.7245 8.62036e+07 0 11.06830353774243
249 9.57756 9.64213e+07 0 9.9284526683049
250 8.09335 1.14292e+08 0 8.414182831354449
251 9.45461 9.76081e+07 0 9.811803574657
252 10.6568 8.67924e+07 0 11.072423969429346
253 9.04309 1.02359e+08 0 9.423342683607363
254 9.26778 9.9771e+07 0 9.6429274640366
255 8.95542 1.03152e+08 0 9.325024966209051
256 9.57505 9.64163e+07 0 9.989908593268485
257 10.6241 8.68985e+07 0 11.10130584891172
258 11.2892 8.1941e+07 0 11.788012515516156
259 10.2342 9.03827e+07 0 10.689883221235203
260 10.1148 9.12864e+07 0 10.5902484768165
261 9.77552 9.47283e+07 0 10.214929192987492
262 9.20436 1.00526e+08 0 9.594416766972202
263 8.93579 1.03357e+08 0 9.29561177756319
264 9.34187 9.90358e+07 0 9.726781626834656
265 9.16228 1.00904e+08 0 9.314326944772114
266 8.50387 1.09003e+08 0 8.682558706076023
267 10.0041 9.24148e+07 0 10.261506000880635
268 10.3811 8.89637e+07 0 10.71032404708978
269 9.01736 1.02118e+08 0 9.25155584444087
270 11.4976 8.02408e+07 0 11.877311530717504
271 9.23181 1.00059e+08 0 9.507005176759616
272 8.92246 1.03547e+08 0 9.250066625229591
273 9.15746 1.00791e+08 0 9.492287657851426
274 10.7604 8.58098e+07 0 11.197081641026843
275 8.89528 1.03699e+08 0 9.289128633592435
276 10.181 9.06374e+07 0 10.624776964355837
277 9.25664 9.96865e+07 0 9.644876975192627
278 10.8168 8.54563e+07 0 11.338279738417926
279 11.2387 8.21638e+07 0 11.720844932724551
280 9.16207 1.00704e+08 0 9.57112493809391
281 10.3826 8.88608e+07 0 10.8682505371847
282 10.2978 8.96391e+07 0 10.75478387022463
283 10.7911 8.54599e+07 0 11.26660520738594
284 10.0581 9.20742e+07 0 10.488207904161879
285 10.6874 8.62127e+07 0 11.128706353232571
286 9.94843 9.28267e+07 0 10.335464673380313
287 9.36622 9.82162e+07 0 9.517288766036042
288 10.9881 8.38543e+07 0 11.199508604368896
289 8.26586 1.11415e+08 0 8.46071166350506
290 9.84391 9.35999e+07 0 10.12682550937292
291 9.73203 9.46827e+07 0 10.01682257317318
292 9.49488 9.69228e+07 0 9.782880916814328
293 10.08 9.13434e+07 0 10.450512006018473
294 9.17557 1.00265e+08 0 9.500697704770484
295 10.4312 8.83544e+07 0 10.785225170330653
296 8.82451 1.04424e+08 0 9.128209068534916
297 11.2248 8.20397e+07 0 11.656682349112591
298 9.99589 9.2119e+07 0 10.369842843078604
299 10.2565 8.99591e+07 0 10.67502929298425
300 10.7001 8.63661e+07 0 11.198404600391736
301 11.1811 8.23595e+07 0 11.675109883474324
302 10.3708 8.90148e+07 0 10.80330273019122
303 10.0279 9.172e+07 0 10.422146596200559
304 9.611 9.59667e+07 0 10.030390594188292
305 9.54273 9.65694e+07 0 9.950780794357252
306 10.14 9.09323e+07 0 10.557778868267686
307 10.0044 9.21012e+07 0 10.413691134148815
308 10.7054 8.61859e+07 0 11.160397574599275
309 9.17853 9.99626e+07 0 9.290911028892753
310 10.4378 8.8255e+07 0 10.636771554902172
311 9.57457 9.57081e+07 0 9.8010247367434
312 9.78257 9.40892e+07 0 10.00728613731637
313 11.2663 8.148e+07 0 11.503181302320153
314 9.32373 9.86464e+07 0 9.624211505189713
315 10.1206 9.07288e+07 0 10.459149102941062
316 10.0246 9.17448e+07 0 10.403493658108976
317 10.0369 9.13889e+07 0 10.355912776958638
318 8.3069 1.10707e+08 0 8.597439703563728
319 9.91321 9.26598e+07 0 10.260957705963925
320 10.2972 8.93313e+07 0 10.680168008566783
321 10.2975 8.90564e+07 0 10.700147860966512
322 9.29261 9.89248e+07 0 9.640156549563063
323 9.11244 1.00748e+08 0 9.449808985643868
324 9.13518 1.00541e+08 0 9.532737442104088
325 11.1968 8.18482e+07 0 11.639880114692613
326 10.2328 8.99769e+07 0 10.654376846619822
327 10.239 8.96264e+07 0 10.681517914756691
328 9.5034 9.68013e+07 0 9.92256123442023
329 9.43466 9.72564e+07 0 9.823835231346857
330 9.35909 9.8242e+07 0 9.777814241015806
331 9.64674 9.50636e+07 0 9.737172763179379
332 9.07691 1.0093e+08 0 9.237542457957185
333 10.3758 8.81368e+07 0 10.608840678927416
334 9.61048 9.53147e+07 0 9.802365153056826
