# /media/filip/Drive/XY/2023nov/cal_m08_012822_2023-11-15.02-11.root
# analyzed at 2024-11-17 18:52 on debian
# spherCalib: 2.37507e+09
# pixel calibConst adcSum stdCalib calibConstCorr
# nEvents 1567
1 5.17119 1.03037e+08 0 5.272302106040492
2 4.99894 1.06035e+08 0 5.132068307109903
3 5.77402 9.19394e+07 0 5.939877380792859
4 5.15692 1.02892e+08 0 5.300620505733932
5 5.8281 9.11796e+07 0 5.989655898541397
6 5.77994 9.17971e+07 0 5.948837154324427
7 6.18389 8.59532e+07 0 6.400231815317036
8 5.37689 9.85993e+07 0 5.553236023739138
9 5.1562 1.03257e+08 0 5.3538383266892335
10 5.94578 8.91775e+07 0 6.1427811539497315
11 5.60048 9.50209e+07 0 5.782227609355294
12 5.53065 9.59467e+07 0 5.721320389409164
13 5.97297 8.88312e+07 0 6.17050440526283
14 6.39127 8.28216e+07 0 6.620729901635829
15 5.67905 9.36975e+07 0 5.89060776166023
16 5.60585 9.45481e+07 0 5.791547994189936
17 5.38488 9.88301e+07 0 5.579860478893256
18 5.54045 9.5597e+07 0 5.725024368184938
19 5.85091 9.07922e+07 0 6.061294946676719
20 5.84863 9.07113e+07 0 6.06894445428833
21 5.54319 9.60077e+07 0 5.757632872228371
22 5.09686 1.0408e+08 0 5.286948678377796
23 5.95948 8.9724e+07 0 6.050809263321824
24 6.03372 8.85907e+07 0 6.14261973066794
25 6.42702 8.31524e+07 0 6.580898544417074
26 6.38894 8.35613e+07 0 6.543350671554802
27 5.96661 8.97048e+07 0 6.133484266925395
28 6.30982 8.45102e+07 0 6.5231325205919655
29 5.22318 1.0251e+08 0 5.383075232866064
30 5.60075 9.52216e+07 0 5.771729090676235
31 5.39919 9.9032e+07 0 5.588484629054263
32 5.51095 9.66652e+07 0 5.6834953471225385
33 5.52773 9.68573e+07 0 5.712345721802465
34 5.031 1.06031e+08 0 5.224076285637071
35 5.82666 9.18266e+07 0 6.006889067660508
36 5.30359 1.00726e+08 0 5.499480921473722
37 6.07535 8.80959e+07 0 6.299271012952477
38 5.57097 9.57858e+07 0 5.793494299173155
39 5.07423 1.05327e+08 0 5.270359945977306
40 6.10952 8.72947e+07 0 6.343775999152181
41 5.3831 9.93813e+07 0 5.585298380172081
42 5.64381 9.46929e+07 0 5.867831373239217
43 5.37298 9.94971e+07 0 5.591928995363018
44 6.1298 8.70961e+07 0 6.377648864360565
45 5.62592 9.55824e+07 0 5.730133665089586
46 6.07967 8.84114e+07 0 6.2417537857200145
47 6.17714 8.71567e+07 0 6.326605587466016
48 6.2975 8.51797e+07 0 6.4708072561148615
49 6.17368 8.71814e+07 0 6.403827997808244
50 6.05799 8.85274e+07 0 6.242736437079783
51 5.38539 9.98915e+07 0 5.579255860174967
52 5.29731 1.01198e+08 0 5.509043990713426
53 6.30777 8.52652e+07 0 6.5246522759921195
54 5.59152 9.60457e+07 0 5.791605737434009
55 5.37555 1.00097e+08 0 5.5836251587973935
56 5.49727 9.76345e+07 0 5.73453771224418
57 5.53999 9.70451e+07 0 5.739713091681526
58 5.17225 1.03772e+08 0 5.376375387860314
59 6.01086 8.94276e+07 0 6.259268336286871
60 5.80522 9.25828e+07 0 6.0436658958125555
61 5.56232 9.68288e+07 0 5.789431590513523
62 4.86241 1.1045e+08 0 5.0572754032996325
63 5.46712 9.85079e+07 0 5.677928333330614
64 5.20159 1.03162e+08 0 5.394751745892471
65 6.44795 8.34902e+07 0 6.676221301685194
