# /media/filip/Drive/XY/2023nov/cal_m08_012822_2023-11-15.02-11.root
# analyzed at 2024-11-17 18:55 on debian
# spherCalib: 2.37507e+09
# pixel calibConst adcSum stdCalib calibConstCorr
# nEvents 1567
1 5.96675 1.03037e+08 0 6.083417664254669
2 5.76801 1.06035e+08 0 5.921619646583674
3 6.66233 9.19394e+07 0 6.853703878818862
4 5.95029 1.02892e+08 0 6.116098211541688
5 6.72473 9.11796e+07 0 6.911140630839944
6 6.66916 9.17971e+07 0 6.864041286957009
7 7.13526 8.59532e+07 0 7.384885252253684
8 6.2041 9.85993e+07 0 6.407576055095043
9 5.94946 1.03257e+08 0 6.177504164133379
10 6.86051 8.91775e+07 0 7.087818845380029
11 6.46209 9.50209e+07 0 6.671798705135766
12 6.38152 9.59467e+07 0 6.601524321991515
13 6.89189 8.88312e+07 0 7.119814364643862
14 7.37455 8.28216e+07 0 7.639311701134282
15 6.55275 9.36975e+07 0 6.796855109607958
16 6.46829 9.45481e+07 0 6.682556967335698
17 6.21332 9.88301e+07 0 6.438297364234123
18 6.39283 9.5597e+07 0 6.6058005273332885
19 6.75105 9.07922e+07 0 6.993801861550061
20 6.74842 9.07113e+07 0 7.002629014693775
21 6.39599 9.60077e+07 0 6.64342414285708
22 5.881 1.0408e+08 0 6.100333377322474
23 6.87632 8.9724e+07 0 6.981699872063522
24 6.96199 8.85907e+07 0 7.087643632570436
25 7.41579 8.31524e+07 0 7.5933421113833
26 7.37186 8.35613e+07 0 7.550026308215132
27 6.88454 8.97048e+07 0 7.077086951387565
28 7.28056 8.45102e+07 0 7.526689779442368
29 6.02675 1.0251e+08 0 6.211244617201695
30 6.4624 9.52216e+07 0 6.659683448749918
31 6.22983 9.9032e+07 0 6.448246717863443
32 6.35879 9.66652e+07 0 6.557880833309923
33 6.37815 9.68573e+07 0 6.591168140541306
34 5.805 1.06031e+08 0 6.027780329581237
35 6.72307 9.18266e+07 0 6.931026640325046
36 6.11952 1.00726e+08 0 6.3455477306083
