# /media/filip/Drive/XY/2023nov/cal_m08_012822_2023-11-15.02-11.root
# analyzed at 2024-11-17 18:53 on debian
# spherCalib: 2.37507e+09
# pixel calibConst adcSum stdCalib calibConstCorr
# nEvents 1567
1 5.56897 1.03037e+08 0 5.67785988514758
2 5.38347 1.06035e+08 0 5.5268388436902525
3 6.21817 9.19394e+07 0 6.396785486182024
4 5.55361 1.02892e+08 0 5.7083644979656505
5 6.27641 9.11796e+07 0 6.450393126089841
6 6.22455 9.17971e+07 0 6.406439220640718
7 6.65957 8.59532e+07 0 6.892553358861635
8 5.7905 9.85993e+07 0 5.980411203402241
9 5.55283 1.03257e+08 0 5.765671245411306
10 6.40314 8.91775e+07 0 6.615294834000195
11 6.03128 9.50209e+07 0 6.2270079949847865
12 5.95609 9.59467e+07 0 6.1614275280764526
13 6.43243 8.88312e+07 0 6.645159384953345
14 6.88291 8.28216e+07 0 7.130020801385055
15 6.1159 9.36975e+07 0 6.343731435634094
16 6.03707 9.45481e+07 0 6.237052480762817
17 5.7991 9.88301e+07 0 6.009078921563689
18 5.96664 9.5597e+07 0 6.165412447759113
19 6.30098 9.07922e+07 0 6.52754840411339
20 6.29852 9.07113e+07 0 6.535781546143991
21 5.96959 9.60077e+07 0 6.200528507542726
22 5.48893 1.0408e+08 0 5.693641027850135
23 6.4179 8.9724e+07 0 6.516254567692673
24 6.49786 8.85907e+07 0 6.615136771861801
25 6.9214 8.31524e+07 0 7.087115208187985
26 6.8804 8.35613e+07 0 7.046688489884968
27 6.42558 8.97048e+07 0 6.6052907489965795
28 6.79519 8.45102e+07 0 7.024911150017166
29 5.62496 1.0251e+08 0 5.797154771970772
30 6.03157 9.52216e+07 0 6.2157011170736185
31 5.81451 9.9032e+07 0 6.018365673458853
32 5.93487 9.66652e+07 0 6.12068809021623
33 5.95294 9.68573e+07 0 6.151756931171886
34 5.418 1.06031e+08 0 5.625928307609154
35 6.27487 9.18266e+07 0 6.468963008651764
36 5.71155 1.00726e+08 0 5.922509141363348
37 6.54269 8.80959e+07 0 6.783835904718913
38 5.99951 9.57858e+07 0 6.239151706584731
39 5.46456 1.05327e+08 0 5.675777043293218
40 6.57949 8.72947e+07 0 6.831765956844693
41 5.79719 9.93813e+07 0 6.014942303979081
42 6.07795 9.46929e+07 0 6.319203817098609
43 5.78629 9.94971e+07 0 6.022081382506371
44 6.60133 8.70961e+07 0 6.868244441542843
45 6.05869 9.55824e+07 0 6.170920229107706
46 6.54734 8.84114e+07 0 6.721891851267599
47 6.65231 8.71567e+07 0 6.81327307063723
48 6.78193 8.51797e+07 0 6.96856877403145
49 6.64858 8.71814e+07 0 6.896431747299492
50 6.52399 8.85274e+07 0 6.722947724929248
51 5.79965 9.98915e+07 0 6.008428590958824
52 5.7048 1.01198e+08 0 5.932821405245673
53 6.79298 8.52652e+07 0 7.026545422196585
54 6.02163 9.60457e+07 0 6.2371067002719744
55 5.78905 1.00097e+08 0 6.013130791367591
56 5.92014 9.76345e+07 0 6.175659207527601
57 5.96614 9.70451e+07 0 6.181226295499599
58 5.57012 1.03772e+08 0 5.789947522921067
59 6.47324 8.94276e+07 0 6.740756924164865
60 6.25177 9.25828e+07 0 6.508557666628319
61 5.99019 9.68288e+07 0 6.23477168145274
62 5.23644 1.1045e+08 0 5.446294988052084
63 5.88767 9.85079e+07 0 6.114694447954435
64 5.60171 1.03162e+08 0 5.809730256033887
65 6.94394 8.34902e+07 0 7.189770414724663
66 5.93648 9.74252e+07 0 6.188567556185055
67 6.5265 8.91827e+07 0 6.680099770768246
68 6.52826 8.89098e+07 0 6.682897022985649
69 5.78525 1.00547e+08 0 5.948785842591398
70 5.70878 1.01673e+08 0 5.87807206273911
71 5.89314 9.85871e+07 0 6.064560434011915
72 6.08539 9.53284e+07 0 6.309507832373716
73 5.65092 1.02809e+08 0 5.855375923725727
74 6.19473 9.37637e+07 0 6.393164916735059
75 6.9094 8.42793e+07 0 7.206703865474664
76 5.63492 1.03107e+08 0 5.838541429014112
77 6.04891 9.617e+07 0 6.301250396051705
78 6.50914 8.93715e+07 0 6.740210912592715
79 5.39353 1.07877e+08 0 5.601924100289717
80 5.90102 9.84384e+07 0 6.138530659913244
81 6.43713 9.03363e+07 0 6.709660355528603
82 5.37495 1.08036e+08 0 5.597362210129656
83 5.3927 1.07739e+08 0 5.612259995281446
84 6.09458 9.5221e+07 0 6.313457380180501
85 6.2118 9.36816e+07 0 6.476047878480078
86 6.28364 9.25446e+07 0 6.544642079305424
87 6.20749 9.37268e+07 0 6.4752153320170125
88 5.39184 1.07624e+08 0 5.62148011311137
89 5.95007 9.80891e+07 0 6.1027461119433735
90 6.02446 9.67609e+07 0 6.205491349032153
91 6.58209 8.87317e+07 0 6.761815365476776
92 5.94117 9.82235e+07 0 6.1071870548187706
93 6.40514 9.13156e+07 0 6.61953759673818
94 4.98618 1.16949e+08 0 5.144137665337747
95 6.77049 8.6306e+07 0 6.998379260439204
96 5.78003 1.00905e+08 0 5.995056343159827
97 5.4513 1.07162e+08 0 5.675172971442135
98 5.50586 1.05749e+08 0 5.732244159414426
99 6.4575 9.03057e+07 0 6.740634826465562
100 6.8228 8.54172e+07 0 7.1076267895623415
101 7.05465 8.27006e+07 0 7.35609056128716
102 6.58455 8.84388e+07 0 6.880308736409165
103 5.61443 1.03912e+08 0 5.857901314809743
104 5.88783 9.90126e+07 0 6.132182155384155
105 5.72894 1.01851e+08 0 5.981071057408772
106 4.6462 1.25501e+08 0 4.839144076750456
107 5.46017 1.07095e+08 0 5.688538750538339
108 5.13003 1.13742e+08 0 5.360782733520352
109 4.9903 1.1724e+08 0 5.205556444195131
110 6.83333 8.52485e+07 0 7.12789576338797
111 6.11876 9.57553e+07 0 6.265212021019349
112 6.45822 9.04627e+07 0 6.611967926481321
113 6.615 8.86173e+07 0 6.820529722535683
114 6.7028 8.71985e+07 0 6.927592424246849
115 6.50352 9.0139e+07 0 6.724469002232311
116 6.51467 8.99033e+07 0 6.738384623008671
117 5.92898 9.87534e+07 0 6.13565503878939
118 7.16972 8.14967e+07 0 7.419704701445864
119 5.98732 9.80073e+07 0 6.220766491559489
120 6.20079 9.43972e+07 0 6.440459713561105
121 5.92641 9.9108e+07 0 6.179001139308089
122 4.72554 1.23619e+08 0 4.913284376890939
123 6.58431 8.90136e+07 0 6.869714812319626
124 5.43596 1.0744e+08 0 5.655574744774481
125 5.66869 1.03301e+08 0 5.917701712756057
126 6.03449 9.72374e+07 0 6.296833384541922
127 5.37616 1.08981e+08 0 5.641242355230016
128 5.69538 1.02525e+08 0 5.965670878991651
129 5.97136 9.81036e+07 0 6.234798860135687
130 6.15047 9.51209e+07 0 6.419350880380327
131 6.78443 8.63145e+07 0 7.097219204591448
132 6.24996 9.36936e+07 0 6.539829320335799
133 5.57024 1.05378e+08 0 5.686114825742771
134 5.79619 1.01307e+08 0 5.956194158136748
135 6.79922 8.64927e+07 0 7.024268723778297
136 6.69461 8.748e+07 0 6.917404020201533
137 5.70024 1.03142e+08 0 5.890816735134229
138 5.52721 1.05966e+08 0 5.713609891125332
139 6.13566 9.59411e+07 0 6.3482848583377605
140 6.24393 9.38994e+07 0 6.467168699845192
141 6.20338 9.44038e+07 0 6.453547493378437
142 6.68755 8.76336e+07 0 6.9833565719329425
143 6.45373 9.10894e+07 0 6.732509539302317
144 6.45225 9.09127e+07 0 6.736627485246869
145 7.01621 8.36145e+07 0 7.319039828211205
146 6.33675 9.24842e+07 0 6.607783447424556
147 6.45084 9.10911e+07 0 6.74442061268046
148 6.83389 8.581e+07 0 7.157184604725857
149 5.56714 1.05562e+08 0 5.8168320520259575
150 7.11354 8.23715e+07 0 7.440193511843758
151 6.81696 8.62419e+07 0 7.138211035728253
152 7.87048 7.44992e+07 0 8.245388410177753
153 6.93781 8.4619e+07 0 7.270403516545303
154 6.52556 9.00297e+07 0 6.801181086257801
155 6.05338 9.73492e+07 0 6.196871493420994
156 7.0999 8.2748e+07 0 7.282722261712194
157 6.537 8.98929e+07 0 6.73543867522334
158 6.34464 9.26299e+07 0 6.559668437044017
159 6.26533 9.38902e+07 0 6.4874560550376525
160 6.85477 8.5726e+07 0 7.08241873993703
161 6.19135 9.51168e+07 0 6.4326677379649295
162 6.12108 9.60746e+07 0 6.355940777103374
163 6.68983 8.7871e+07 0 6.9523762491315315
164 6.03407 9.72349e+07 0 6.285462689771578
165 6.2437 9.427e+07 0 6.4998979474363265
166 6.14154 9.56305e+07 0 6.3903351642047355
167 4.79618 1.22667e+08 0 5.020079607767713
168 5.95373 9.88463e+07 0 6.2165284362021165
169 5.12438 1.14837e+08 0 5.37596945019735
170 5.72099 1.02769e+08 0 5.988627148478625
171 6.48863 9.06373e+07 0 6.794243875584172
172 6.97806 8.43259e+07 0 7.321654225811885
173 4.48746 1.3116e+08 0 4.704641694226524
174 5.39941 1.0879e+08 0 5.6488072790035275
175 6.865 8.56414e+07 0 7.202063115139233
176 6.75526 8.69635e+07 0 7.091814866887513
177 6.27391 9.39129e+07 0 6.459521074982985
178 6.36693 9.23986e+07 0 6.549230374548623
179 5.73843 1.02817e+08 0 5.923906740420819
180 6.88804 8.55117e+07 0 7.080545434192244
181 6.34147 9.28089e+07 0 6.570375126766444
182 5.92271 9.94687e+07 0 6.132143146511366
183 7.0301 8.38138e+07 0 7.291548375962211
184 6.88319 8.55018e+07 0 7.175215878777903
185 6.70694 8.78711e+07 0 6.981889655007512
186 7.1021 8.29265e+07 0 7.390804679375693
187 5.79574 1.01614e+08 0 6.053185104226021
188 6.29533 9.35518e+07 0 6.568749772151563
189 5.82571 1.01165e+08 0 6.06676755316526
190 6.77921 8.69084e+07 0 7.091059520426933
191 6.11652 9.62902e+07 0 6.4066230073235895
192 6.82906 8.6228e+07 0 7.139520195218293
193 5.26355 1.11943e+08 0 5.504177875966674
194 6.73377 8.75348e+07 0 7.046011254238741
195 6.13638 9.59437e+07 0 6.419911859982208
196 5.87205 1.00401e+08 0 6.169773228083854
197 6.43436 9.16369e+07 0 6.754097078138508
198 5.69721 1.03281e+08 0 5.975321455045871
199 6.66683 8.83859e+07 0 6.771221049164294
200 6.84155 8.60696e+07 0 7.0360459849846455
201 6.37362 9.24172e+07 0 6.556272799982091
202 5.88932 1.0023e+08 0 6.104594878872904
203 5.65026 1.04543e+08 0 5.820038933321903
204 5.84403 1.00865e+08 0 6.050416267539539
205 7.02347 8.36823e+07 0 7.274976837339095
206 6.91005 8.52085e+07 0 7.179737034993243
207 6.74832 8.72645e+07 0 6.995748481316
208 6.38323 9.21013e+07 0 6.651806419689767
209 6.26323 9.4142e+07 0 6.513913929874894
210 5.90415 9.9583e+07 0 6.174171942334119
211 5.2668 1.11838e+08 0 5.512023679113553
212 6.52621 9.0431e+07 0 6.839120364502074
213 6.53647 9.00591e+07 0 6.835061310624635
214 6.38568 9.2149e+07 0 6.6553293331156365
215 6.14648 9.59467e+07 0 6.416446616152475
216 5.89432 9.99359e+07 0 6.154932637222697
217 6.05522 9.72808e+07 0 6.318498001162864
218 6.04037 9.74588e+07 0 6.3012103506115205
219 6.52944 9.01606e+07 0 6.819854581418952
220 6.6296 8.89086e+07 0 6.898480143585069
221 6.08888 9.6789e+07 0 6.196838866255275
222 6.96644 8.45374e+07 0 7.152557620845555
223 5.73266 1.0272e+08 0 5.881910248398882
224 6.05305 9.74525e+07 0 6.222113537190438
225 6.83082 8.62083e+07 0 7.063169859597828
226 6.76358 8.71254e+07 0 6.988805847666303
227 6.46622 9.12425e+07 0 6.700125035981701
228 6.55574 8.98159e+07 0 6.816926799924746
229 6.58003 8.94425e+07 0 6.82604728829364
230 7.0513 8.36046e+07 0 7.332046823654836
231 6.97578 8.43586e+07 0 7.285415484643192
232 6.19294 9.52151e+07 0 6.449152322001261
233 6.89815 8.5289e+07 0 7.221366671743803
234 5.35824 1.10113e+08 0 5.593443392479048
235 5.47603 1.07395e+08 0 5.717556742757126
236 6.57898 8.9486e+07 0 6.862921587702399
237 6.05265 9.72127e+07 0 6.329010521963539
238 6.19633 9.50081e+07 0 6.451442320501609
239 5.49497 1.07077e+08 0 5.729511707114789
240 6.28795 9.35681e+07 0 6.5550085724141205
241 5.87134 1.00322e+08 0 6.135308809615918
242 6.1518 9.56096e+07 0 6.375959821478782
243 6.67549 8.80577e+07 0 6.794339749916568
244 5.29704 1.11157e+08 0 5.432826186069173
245 5.20469 1.13036e+08 0 5.335773068244751
246 6.6934 8.79496e+07 0 6.898919051975507
247 6.85003 8.60286e+07 0 7.07932458635927
248 6.82469 8.62036e+07 0 7.043474331763289
249 6.09481 9.64213e+07 0 6.318105301069519
250 5.15031 1.14292e+08 0 5.354476203074517
251 6.01657 9.76081e+07 0 6.243875002054454
252 6.78162 8.67924e+07 0 7.046108760562406
