# /media/filip/Drive/XY/2023nov/cal_m08_012822_2023-11-15.02-11.root
# analyzed at 2024-11-17 18:44 on debian
# spherCalib: 2.37507e+09
# pixel calibConst adcSum stdCalib calibConstCorr
# nEvents 1567
1 3.18227 1.03037e+08 0 3.244492819445712
2 3.07627 1.06035e+08 0 3.158195091582012
3 3.55324 9.19394e+07 0 3.655305992104014
4 3.17349 1.02892e+08 0 3.261921101886703
5 3.58652 9.11796e+07 0 3.685938929194195
6 3.55688 9.17971e+07 0 3.6608165305303286
7 3.80547 8.59532e+07 0 3.9386033978991417
8 3.30886 9.85993e+07 0 3.417380781364224
9 3.17305 1.03257e+08 0 3.2946737330788705
10 3.65894 8.91775e+07 0 3.7801714283799313
11 3.44645 9.50209e+07 0 3.558294707643372
12 3.40348 9.59467e+07 0 3.5208157303294016
13 3.67568 8.88312e+07 0 3.797239837524126
14 3.93309 8.28216e+07 0 4.074296120931343
15 3.4948 9.36975e+07 0 3.6249893917909115
16 3.44975 9.45481e+07 0 3.564025561325532
17 3.31377 9.88301e+07 0 3.433757903452278
18 3.40951 9.5597e+07 0 3.523094303453732
19 3.60056 9.07922e+07 0 3.730027659493366
20 3.59916 9.07113e+07 0 3.734738241621779
21 3.41119 9.60077e+07 0 3.543154695656598
22 3.13653 1.0408e+08 0 3.2535076769211457
23 3.66737 8.9724e+07 0 3.723572588217186
24 3.71306 8.85907e+07 0 3.7800752466395364
25 3.95509 8.31524e+07 0 4.049784507289308
26 3.93166 8.35613e+07 0 4.0266820632726485
27 3.67176 8.97048e+07 0 3.7744518565694736
28 3.88297 8.45102e+07 0 4.01423937346596
29 3.21426 1.0251e+08 0 3.3126569250900935
30 3.44661 9.52216e+07 0 3.55182773757365
31 3.32258 9.9032e+07 0 3.439069056433116
32 3.39135 9.66652e+07 0 3.497531631654074
33 3.40168 9.68573e+07 0 3.5152896749553633
34 3.096 1.06031e+08 0 3.2148161757766593
35 3.58564 9.18266e+07 0 3.696550290658151
36 3.26375 1.00726e+08 0 3.3842983446042894
37 3.73868 8.80959e+07 0 3.8764776598393786
38 3.42829 9.57858e+07 0 3.565228060986208
39 3.12261 1.05327e+08 0 3.243305618962521
40 3.75971 8.72947e+07 0 3.903867744400943
41 3.31268 9.93813e+07 0 3.437109887988046
42 3.47311 9.46929e+07 0 3.610969153942259
43 3.30645 9.94971e+07 0 3.4411878746464812
44 3.77219 8.70961e+07 0 3.924712595786531
45 3.46211 9.55824e+07 0 3.5262415859527523
46 3.74134 8.84114e+07 0 3.8410839911813834
47 3.80132 8.71567e+07 0 3.8932988975069884
48 3.87539 8.51797e+07 0 3.98204076733227
49 3.79919 8.71814e+07 0 3.9408196231409955
50 3.728 8.85274e+07 0 3.841690302795718
51 3.31409 9.98915e+07 0 3.433392206255676
52 3.25988 1.01198e+08 0 3.3901777174541197
53 3.8817 8.52652e+07 0 4.015165857302757
54 3.44093 9.60457e+07 0 3.5640594918928667
55 3.30803 1.00097e+08 0 3.4360762217924763
56 3.38294 9.76345e+07 0 3.5289510990472226
57 3.40922 9.70451e+07 0 3.5321263515678707
58 3.18292 1.03772e+08 0 3.308535501866374
59 3.69899 8.94276e+07 0 3.8518566366945444
60 3.57244 9.25828e+07 0 3.719175809501897
61 3.42296 9.68288e+07 0 3.5627207275137294
62 2.99225 1.1045e+08 0 3.112167078778492
63 3.36438 9.85079e+07 0 3.494108145804528
64 3.20098 1.03162e+08 0 3.319848823834035
65 3.96797 8.34902e+07 0 4.108444674423313
66 3.39228 9.74252e+07 0 3.536330274758011
67 3.72943 8.91827e+07 0 3.817201331202975
68 3.73044 8.89098e+07 0 3.8188041484908046
69 3.30586 1.00547e+08 0 3.3993091336742927
70 3.26216 1.01673e+08 0 3.358898321565206
71 3.36751 9.85871e+07 0 3.4654645752755684
72 3.47737 9.53284e+07 0 3.60543749062285
73 3.22909 1.02809e+08 0 3.345921697979003
74 3.53985 9.37637e+07 0 3.6532415182751468
75 3.94823 8.42793e+07 0 4.118117984598233
76 3.21995 1.03107e+08 0 3.3363049474267585
77 3.45652 9.617e+07 0 3.6007145120295454
78 3.71951 8.93715e+07 0 3.8515505721950563
79 3.08202 1.07877e+08 0 3.201102453416392
80 3.37201 9.84384e+07 0 3.507730319594589
81 3.67836 9.03363e+07 0 3.834091631730631
82 3.0714 1.08036e+08 0 3.1984926915026612
83 3.08154 1.07739e+08 0 3.207002738119974
84 3.48262 9.5221e+07 0 3.607692891284423
85 3.5496 9.36816e+07 0 3.7005987877029014
86 3.59065 9.25446e+07 0 3.7397939859791496
87 3.54714 9.37268e+07 0 3.700126027236584
88 3.08105 1.07624e+08 0 3.2122728609346316
89 3.40004 9.80891e+07 0 3.487283492539071
90 3.44255 9.67609e+07 0 3.5459965280889305
91 3.7612 8.87317e+07 0 3.8639003648736576
92 3.39495 9.82235e+07 0 3.489816768710033
93 3.66008 9.13156e+07 0 3.7825929124218165
94 2.84924 1.16949e+08 0 2.9395013420267464
95 3.86885 8.6306e+07 0 3.99907238645212
96 3.30287 1.00905e+08 0 3.4257420366559166
97 3.11503 1.07162e+08 0 3.2429574709209534
98 3.14621 1.05749e+08 0 3.275572553023735
99 3.69 9.03057e+07 0 3.8517913294088926
100 3.89875 8.54172e+07 0 4.061508463652193
101 4.03123 8.27006e+07 0 4.203481810348867
102 3.7626 8.84388e+07 0 3.9316049922338085
103 3.20825 1.03912e+08 0 3.3473766514567562
104 3.36447 9.90126e+07 0 3.5040996252142684
105 3.27368 1.01851e+08 0 3.41775488994787
106 2.65497 1.25501e+08 0 2.7652236988184233
107 3.1201 1.07095e+08 0 3.2505965483775547
108 2.93145 1.13742e+08 0 3.06330889764353
109 2.8516 1.1724e+08 0 2.9746036823972175
110 3.90476 8.52485e+07 0 4.073083293364554
111 3.49643 9.57553e+07 0 3.5801167665756917
112 3.69041 9.04627e+07 0 3.7782659239799714
113 3.78 8.86173e+07 0 3.8974455557346754
114 3.83017 8.71985e+07 0 3.95862276594521
115 3.7163 9.0139e+07 0 3.842556669772052
116 3.72267 8.99033e+07 0 3.850506976490857
117 3.38799 9.87534e+07 0 3.506090071963148
118 4.09698 8.14967e+07 0 4.239828301206976
119 3.42133 9.80073e+07 0 3.5547281622774842
120 3.54331 9.43972e+07 0 3.6802641772513183
121 3.38652 9.9108e+07 0 3.5308577938903363
122 2.70031 1.23619e+08 0 2.8075925578372782
123 3.76246 8.90136e+07 0 3.9255483403363605
124 3.10627 1.0744e+08 0 3.2317644284451372
125 3.23925 1.03301e+08 0 3.3815423445355206
126 3.44828 9.72374e+07 0 3.5981905054525267
127 3.07209 1.08981e+08 0 3.223565561121429
128 3.2545 1.02525e+08 0 3.4089517952583197
129 3.41221 9.81036e+07 0 3.5627466805792305
130 3.51455 9.51209e+07 0 3.6681960300010688
131 3.87682 8.63145e+07 0 4.055556820063618
132 3.5714 9.36936e+07 0 3.737039346595382
133 3.18299 1.05378e+08 0 3.2492040969852254
134 3.31211 1.01307e+08 0 3.4035409869425095
135 3.88527 8.64927e+07 0 4.013869318015023
136 3.82549 8.748e+07 0 3.952800821144288
137 3.25728 1.03142e+08 0 3.366180991505274
138 3.15841 1.05966e+08 0 3.2649243680318203
139 3.50609 9.59411e+07 0 3.6275898695445052
140 3.56796 9.38994e+07 0 3.6955249713401095
141 3.54479 9.44038e+07 0 3.6877429109699786
142 3.82146 8.76336e+07 0 3.9904924531971897
143 3.68785 9.10894e+07 0 3.8471527790155537
144 3.687 9.09127e+07 0 3.8495014201410678
145 4.00926 8.36145e+07 0 4.182305492802248
146 3.621 9.24842e+07 0 3.7758762556711742
147 3.6862 9.10911e+07 0 3.8539606101628174
148 3.90508 8.581e+07 0 4.089819774129061
149 3.18123 1.05562e+08 0 3.323911492950875
150 4.06488 8.23715e+07 0 4.251539149625004
151 3.89541 8.62419e+07 0 4.078982222381559
152 4.49742 7.44992e+07 0 4.711653513343739
153 3.96446 8.4619e+07 0 4.154513301056557
154 3.72889 9.00297e+07 0 3.886387703237094
155 3.45907 9.73492e+07 0 3.5410650375076003
156 4.05709 8.2748e+07 0 4.161559974192583
157 3.73543 8.98929e+07 0 3.848823572065094
158 3.62551 9.26299e+07 0 3.7483834410128005
159 3.58019 9.38902e+07 0 3.707119224954672
160 3.91701 8.5726e+07 0 4.047094946806493
161 3.53792 9.51168e+07 0 3.675816072989071
162 3.49776 9.60746e+07 0 3.631966158344785
163 3.82276 8.7871e+07 0 3.972786428075161
164 3.44804 9.72349e+07 0 3.591692965583759
165 3.56783 9.427e+07 0 3.714228885725091
166 3.50945 9.56305e+07 0 3.6516186073880994
167 2.74067 1.22667e+08 0 2.868612432940536
168 3.40213 9.88463e+07 0 3.552300471915305
169 2.92822 1.14837e+08 0 3.071985540388668
170 3.26914 1.02769e+08 0 3.4220756470781133
171 3.70779 9.06373e+07 0 3.882426567619396
172 3.98746 8.43259e+07 0 4.183799416923308
173 2.56427 1.3116e+08 0 2.6883741709684874
174 3.08538 1.0879e+08 0 3.2278928628298096
175 3.92286 8.56414e+07 0 4.1154676346475005
176 3.86015 8.69635e+07 0 4.052467137965945
177 3.58509 9.39129e+07 0 3.6911534291551438
178 3.63824 9.23986e+07 0 3.7424114789856
179 3.27911 1.02817e+08 0 3.385096939682337
180 3.93602 8.55117e+07 0 4.046023025401908
181 3.6237 9.28089e+07 0 3.754503032713797
182 3.38441 9.94687e+07 0 3.504086235268067
183 4.0172 8.38138e+07 0 4.166599071978406
184 3.93325 8.55018e+07 0 4.100121870121729
185 3.83254 8.78711e+07 0 3.989654205703717
186 4.05834 8.29265e+07 0 4.223313986355804
187 3.31185 1.01614e+08 0 3.4589614246724225
188 3.59733 9.35518e+07 0 3.753569807754952
189 3.32898 1.01165e+08 0 3.4667272914607983
190 3.87383 8.69084e+07 0 4.052029528811685
191 3.49516 9.62902e+07 0 3.6609334180673185
192 3.90232 8.6228e+07 0 4.0797258258390245
193 3.00775 1.11943e+08 0 3.1452519699516035
194 3.84787 8.75348e+07 0 4.026293640092789
195 3.5065 9.59437e+07 0 3.668518073689637
196 3.35546 1.00401e+08 0 3.525587703767211
197 3.67677 9.16369e+07 0 3.8594765468496197
198 3.25555 1.03281e+08 0 3.4144709011910366
199 3.80962 8.83859e+07 0 3.869272072831807
200 3.90946 8.60696e+07 0 4.020600644073065
201 3.64207 9.24172e+07 0 3.746443069500657
202 3.36532 1.0023e+08 0 3.4883340076220275
203 3.22872 1.04543e+08 0 3.3257365333268014
204 3.33945 1.00865e+08 0 3.457385161375782
205 4.01341 8.36823e+07 0 4.1571281416087915
206 3.9486 8.52085e+07 0 4.102706877138996
207 3.85618 8.72645e+07 0 3.9975675988514383
208 3.64756 9.21013e+07 0 3.801032239822724
209 3.57899 9.4142e+07 0 3.7222380171066605
210 3.3738 9.9583e+07 0 3.528098252762354
211 3.0096 1.11838e+08 0 3.1497278166363154
212 3.72926 9.0431e+07 0 3.908065785581985
213 3.73512 9.00591e+07 0 3.905743345037963
214 3.64896 9.2149e+07 0 3.8030453332089356
215 3.51227 9.59467e+07 0 3.666536449563629
216 3.36819 9.99359e+07 0 3.5171118228001053
217 3.46012 9.72808e+07 0 3.61056432363872
218 3.45164 9.74588e+07 0 3.6006916289208686
219 3.73111 9.01606e+07 0 3.897061252921853
220 3.78834 8.89086e+07 0 3.941985680455693
221 3.47936 9.6789e+07 0 3.5410507807173
222 3.98082 8.45374e+07 0 4.087172849865125
223 3.2758 1.0272e+08 0 3.36108570745606
224 3.45889 9.74525e+07 0 3.5554978552387033
225 3.90332 8.62083e+07 0 4.036091153970591
226 3.86491 8.71254e+07 0 3.9936107222364443
227 3.69498 9.12425e+07 0 3.8286399172084566
228 3.74614 8.98159e+07 0 3.8953897137882354
229 3.76002 8.94425e+07 0 3.9006014144205805
230 4.02931 8.36046e+07 0 4.189736585738894
231 3.98616 8.43586e+07 0 4.163094562653252
232 3.53883 9.52151e+07 0 3.685237336655566
233 3.9418 8.5289e+07 0 4.126495240996459
234 3.06185 1.10113e+08 0 3.196251875851394
235 3.12916 1.07395e+08 0 3.2671752815755006
236 3.75942 8.9486e+07 0 3.921672459141106
237 3.45866 9.72127e+07 0 3.616580428720381
238 3.54076 9.50081e+07 0 3.6865384688580627
239 3.13998 1.07077e+08 0 3.2740037106856446
240 3.59312 9.35681e+07 0 3.745725141216553
241 3.35505 1.00322e+08 0 3.5058892555535675
242 3.51531 9.56096e+07 0 3.6434011703960754
243 3.81457 8.80577e+07 0 3.8824842191118916
