# /media/filip/Drive/XY/2023nov/cal_m08_012822_2023-11-15.02-11.root
# analyzed at 2024-11-17 18:58 on debian
# spherCalib: 2.37507e+09
# pixel calibConst adcSum stdCalib calibConstCorr
# nEvents 1567
1 6.76232 1.03037e+08 0 6.894543417998513
2 6.53708 1.06035e+08 0 6.711170986057445
3 7.55064 9.19394e+07 0 7.767530376844865
4 6.74367 1.02892e+08 0 6.931586196005124
5 7.62136 9.11796e+07 0 7.832625363138494
6 7.55838 9.17971e+07 0 7.779245419589591
7 8.08663 8.59532e+07 0 8.369538689190332
8 7.03132 9.85993e+07 0 7.26192641442125
9 6.74272 1.03257e+08 0 7.001170001577524
10 7.77525 8.91775e+07 0 8.032866868139697
11 7.3237 9.50209e+07 0 7.5613698009162364
12 7.23239 9.59467e+07 0 7.481728254573865
13 7.81081 8.88312e+07 0 8.069124324024893
14 8.35782 8.28216e+07 0 8.657883141611912
15 7.42646 9.36975e+07 0 7.703112830078839
16 7.33073 9.45481e+07 0 7.573565940481459
17 7.04177 9.88301e+07 0 7.296744611663799
18 7.24521 9.5597e+07 0 7.486576686481639
19 7.65119 9.07922e+07 0 7.926308776423402
20 7.64821 9.07113e+07 0 7.936313575099219
21 7.24879 9.60077e+07 0 7.5292154134857885
22 6.66513 1.0408e+08 0 6.91370770331463
23 7.79316 8.9724e+07 0 7.912590480805221
24 7.89025 8.85907e+07 0 8.032657353987709
25 8.40456 8.31524e+07 0 8.605785678349525
26 8.35477 8.35613e+07 0 8.556691703191127
27 7.80248 8.97048e+07 0 8.020699915529933
28 8.2513 8.45102e+07 0 8.53024703829277
29 6.83031 1.0251e+08 0 7.039403695411111
30 7.32406 9.52216e+07 0 7.547648112102521
31 7.06047 9.9032e+07 0 7.308008806672622
32 7.20663 9.66652e+07 0 7.432266319497308
33 7.22857 9.68573e+07 0 7.469990559280148
34 6.579 1.06031e+08 0 6.831484373525401
35 7.61948 9.18266e+07 0 7.855164212989583
36 6.93546 1.00726e+08 0 7.191624909098205
37 7.94469 8.80959e+07 0 8.237509842872166
38 7.28512 9.57858e+07 0 7.576113529383991
39 6.63554 1.05327e+08 0 6.892017948719363
40 7.98938 8.72947e+07 0 8.295715063066567
41 7.03944 9.93813e+07 0 7.303853324166105
42 7.38036 9.46929e+07 0 7.673310751743908
43 7.02621 9.94971e+07 0 7.312528136436314
44 8.0159 8.70961e+07 0 8.340010364421
45 7.35698 9.55824e+07 0 7.493259550685182
46 7.95034 8.84114e+07 0 8.162295781310707
47 8.0778 8.71567e+07 0 8.273255036219512
48 8.2352 8.51797e+07 0 8.46183277738104
49 8.07328 8.71814e+07 0 8.37424299577324
