# baseline pmt_id <whole_trace>
291.77,1,292,292,292,292,291,292,292,291,291,292,291,291,291,292,292,292,292,291,292,291,291,293,292,293,291,292,291,291,292,292,293,292,292,292,293,292,291,292,292,292,291,292,290,291,292,292,291,292,292,292,292,293,292,293,290,291,291,291,292,292,292,292,292,292,292,291,292,292,291,292,292,291,292,292,292,292,291,291,291,293,291,292,292,292,292,292,292,291,291,291,292,292,293,292,292,292,292,292,290,292,293,291,292,292,291,292,290,291,293,291,291,292,292,293,292,292,293,292,292,292,292,293,292,292,292,291,292,292,292,291,292,292,291,292,292,292,292,292,292,292,291,292,291,291,292,292,292,292,292,292,292,292,292,292,293,292,291,292,291,293,292,293,291,292,292,291,293,291,292,292,293,292,291,292,292,291,292,292,292,292,292,292,292,319,639,507,412,373,404,384,376,446,385,362,415,394,342,333,324,321,315,337,310,297,310,298,312,318,301,296,302,296,294,292,292,301,304,295,292,314,304,294,302,298,293,293,292,292,292,291,291,292,292,291,292,291,292,292,292,292,292,292,292,291,292,291,292,292,292,291,292,292,291,292,291,292,291,292,292,291,292,292,292,292,291,292,292,293,292,292,291,291,292,292,292,291,292,292,291,291,292,291,291,293,292,292,292,292,292,293,292,291,292,291,292,292,292,291,291,291,292,292,291,292,292,292,292,292,292,292,292,292,292,292,291,292,291,292,293,291,291,292,292,292,292,292,292,291,292,291,291,291,292,292,292,292,291,292,292,292,291,291,292,292,292,292,292,292,292,291,292,292,292,292,292,292,292,292,292,292,292,291,291,292,292,292,292,292,292,293,292,292,292,292,292,292,291,292,291,292,292,292,292,292,292,291,293,293,292,292,292,292,291,292,291,292,292,292,292,292,292,292,291,291,292,291,292,292,291,292,291,292,292,292,293,291,291,291,293,292,293,291,291,292,291,291,292,291,292,292,291,293,292,293,293,292,292,293,292,293,291,293,292,292,292,291,292,292,292,291,292,291,292,291,292,292,291,291,291,291,292,290,293,292,292,292,292,292,292,291,292,291,292,292,292,292,292,291,292,291,292,292,293,293,292,292,293,292,292,293,292,292,292,292,292,292,292,291,291,292,292,292,291,292,293,291,291,292,291,291,293,292,293,292,292,291,292,292,292,292,292,291,291,292,293,291,292,291,291,292,292,292,291,292,291,291,293,293,290,292,293,292,293,291,292,292,291,292,292,292,292,292,292,291,292,291,292,292,292,292,293,291,291,292,292,291,292,292,292,291,292,291,292,291,292,293,292,292,292,292,291,292,293,292,292,291,293,292,292,293,292,292,292,292,292,292,291,292,291,292,292,291,291,291,291,292,292,292,291,292,292,291,292,291,292,292,291,293,292,291,293,291,291,292,292,292,291,293,292,293,292,292,292,292,292,292,291,292,293,292,292,292,291,291,292,291,291,291,292,292,292,292,292,291,292,292,292,291,292,291,291,292,292,292,293,291,293,292,292,292,292,292,292,292,291,291,292,291,291,292,292,292,292,291,292,292,291,292,291,292,291,291,292,291,292,291,292,291,292,292,292,292,291,292,292,292,292,293,293,292,292,293,292,292,291,292,291,293,292,292,292,291,291,292,293,291,292,293,291,292,292,291,291,292,292,292,292,292,292,291,291,291,292,292,293,292,292,291,292,291,291,292,292,292,292,292,293,292,292,291,292,292,292,292,292,291,292,292,291,292,291,292,292,291,292,292,292,291,291,292,292,291,292,292,291,292,292,292,292,292,291,293,291,292,292,292,293,292,293,292,291,291,293,292,292,292,291,291,292,292,292,292,292,292,292,291,291,292,292,292,292,292,292,292,292,291,292,291,291,291,293,292,293,292,291,292,291,291,292,292,291,292,291,291,291,291,291,292,291,292,293,291,292,292,293,292,291,292,292,291,291,291,292,292,292,291,292,292,292,291,292,291,291,292,292,292,292,292,293,292,292,291,291,291,292,291,292,291,292,292,293,291,292,291,292,292,292,293,292,291,291,292,292,292,292,291,292,292,291,292,292,292,292,291,292,293,292,291,291,292,292,292,292,293,292,291,291,292,291,292,291,293,292,291,292,291,291,292,292,292,291,292,292,292,291,291,292,291,291,292,292,292,292,292,291,292,292,292,292,292,292,292,292,291,292,292,292,292,291,292,292,291,292,292,292,292,292,293,292,291,291,291,292,292,292,292,291,292,292,291,292,292,292,292,293,292,291,291,292,292
291.996,2,292,293,292,292,292,292,292,292,292,292,293,292,292,292,292,292,293,292,292,292,292,292,292,292,292,292,291,292,292,292,292,290,292,293,293,291,293,292,292,291,292,291,293,292,292,291,292,292,292,293,291,292,292,292,291,292,292,292,292,292,292,293,292,291,293,293,292,292,292,292,292,291,292,292,292,291,292,293,292,292,292,292,291,292,292,292,292,291,291,292,292,291,293,291,291,292,293,291,292,291,292,292,292,292,293,291,292,292,292,292,292,292,292,292,292,292,291,292,293,292,291,293,292,292,292,291,292,292,292,292,292,292,292,292,291,292,291,292,292,291,292,292,292,292,292,292,293,292,292,292,292,292,293,292,293,292,293,291,292,293,292,292,293,291,292,292,292,291,292,292,292,291,293,291,293,292,291,292,292,292,292,292,293,293,434,464,427,402,382,383,408,405,437,365,356,315,326,341,360,327,327,328,314,305,303,296,293,292,293,301,295,293,293,292,297,303,294,292,292,297,296,294,291,292,292,292,291,290,293,292,292,291,292,293,291,292,292,292,291,291,291,291,291,292,291,292,292,292,292,292,291,292,292,293,292,292,293,293,292,291,292,293,292,292,293,292,292,292,292,292,292,292,293,293,292,292,292,292,292,293,292,291,292,292,292,293,292,292,291,292,293,292,292,292,292,293,292,292,292,291,292,291,293,291,291,291,293,292,292,292,292,292,292,292,292,292,292,292,291,292,292,292,292,291,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,293,291,291,292,292,293,293,292,292,292,292,292,292,292,292,292,293,291,292,292,292,292,292,292,293,292,292,292,292,292,292,293,292,292,292,292,292,292,292,292,291,292,292,291,291,291,291,291,292,291,293,292,292,291,292,292,292,292,292,293,292,293,292,293,292,292,292,291,292,291,292,292,293,292,292,292,291,293,293,292,292,292,292,292,292,293,292,293,292,292,292,292,291,292,292,293,292,291,292,292,292,291,292,292,292,292,292,291,292,291,292,291,292,293,292,291,292,292,293,291,291,292,292,292,293,292,291,291,292,292,293,292,291,292,293,292,293,291,292,292,292,292,292,292,291,293,292,291,292,292,292,291,292,292,291,292,292,292,292,292,293,292,293,292,292,292,291,292,292,292,292,292,292,292,292,291,292,292,292,292,292,293,292,292,291,291,292,292,292,292,291,292,293,291,292,292,290,292,292,293,292,292,291,291,292,292,291,292,293,292,292,292,293,292,292,293,293,292,291,293,293,292,292,291,292,292,292,293,292,292,292,292,292,292,291,293,292,293,292,292,292,291,292,292,291,292,292,292,291,292,293,292,291,292,291,292,293,292,292,292,293,292,292,292,291,292,291,292,292,292,293,292,292,292,293,292,292,292,292,292,293,292,292,292,293,292,292,292,292,292,292,292,292,293,292,292,291,291,292,292,292,292,293,291,292,293,291,292,292,292,292,291,292,292,292,292,292,292,293,292,292,292,293,291,292,291,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,293,292,292,292,291,292,292,292,291,292,292,292,293,292,292,292,293,292,293,291,293,292,292,292,292,293,292,292,292,291,292,293,292,292,292,292,292,292,292,293,291,293,293,292,293,292,292,292,292,292,292,293,292,292,292,292,292,291,292,292,291,292,292,292,292,291,292,293,293,292,291,293,292,292,292,291,292,292,292,291,293,291,292,292,292,292,292,292,292,292,292,292,293,291,292,291,292,292,292,292,292,291,291,292,292,292,293,293,292,291,292,292,292,292,292,292,291,293,292,292,292,292,292,294,292,291,293,292,292,292,292,293,291,292,292,291,292,292,291,292,293,292,292,292,291,291,292,293,292,292,292,293,292,292,292,292,292,292,292,292,292,292,293,292,293,292,292,292,292,291,293,292,292,293,291,292,291,292,292,292,293,292,293,292,292,293,292,292,293,292,292,292,291,292,291,292,292,293,292,292,292,292,291,291,292,292,291,293,292,291,292,293,291,291,293,292,292,292,292,291,292,292,292,291,292,292,292,292,292,293,292,292,292,292,292,292,292,292,292,293,293,292,293,292,292,292,292,292,292,292,292,291,292,292,292,292,292,291,292,293,292,292,292,292,292,292,292,292,293,292,292,293,292,293,292,292,292,292,292,292,291,291,292,292,291,293,292,293,292,292,291,292,292,292,292,292,292,291,291,292,292,292,292,291,292,292,293,292,292,291
291.696,3,291,291,291,293,292,292,292,292,292,292,292,292,291,291,291,292,292,291,291,292,292,291,291,291,292,292,291,292,291,292,292,293,292
